f_name,molecule_name,test_type,test_text,comments,opsin_smiles,O_fname
Benchmark_data_08,"5-((3aS,4S,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)-N-(2-(2-(2-(2-(4-((2-(2-
((4-vinylpyrimidin-2-yl)amino)ethoxy)ethoxy)methyl)-1H-1,2,3-triazol-1-
yl)ethoxy)ethoxy)ethoxy)ethyl)pentanamide",1H NMR,"(MeOD, 400 MHz) δ 8.20 (1H, d, J = 5.1 Hz, He), 8.04 (1H, s, Hm), 6.66 (1H, d, J =
5.2 Hz, Hd), 6.60 (1H, dd, J = 17.4, 10.6 Hz, Hb), 6.37 (1H, dd, J = 17.5, 1.5 Hz, Ha
trans), 5.60
(1H, dd, J = 10.7, 1.5 Hz, Ha
cis), 4.64 (2H, s, Hk), 4.58 (2H, dd, J = 5.6, 4.6 Hz, Hn), 4.48 (1H,
ddd, J = 7.9, 5.0, 1.0 Hz, Hac), 4.29 (1H, dd, J = 7.9, 4.4 Hz, Hae), 3.89 (2H, dd, J = 5.6, 4.6 Hz,
Ho), 3.70 – 3.57 (16H, m, Hg/h/i/j/p/q/r/s), 3.52 (2H, t, J = 5.5 Hz, Ht), 3.34 (2H, t, J = 5.5 Hz, Hu),
3.19 (1H, ddd, J = 8.9, 5.9, 4.4 Hz, Haa), 2.91 (1H, dd, J = 12.7, 5.0 Hz, Ha
A), 2.69 (1H, d, J =
12.7 Hz, Ha
B), 2.19 (2H, t, J = 7.5 Hz, Hw), 1.79 – 1.52 (4H, m, Hx/y/z), 1.49 – 1.34 (2H, m,
Hx/y/z)",,C=Cc1ccnc(NCCOCCOCc2cn(CCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)n1,000024_Thesis_000032
Benchmark_data_08,"5-((3aS,4S,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)-N-(2-(2-(2-(2-(4-((2-(2-
((4-vinylpyrimidin-2-yl)amino)ethoxy)ethoxy)methyl)-1H-1,2,3-triazol-1-
yl)ethoxy)ethoxy)ethoxy)ethyl)pentanamide",13C NMR,"(MeOD, 101 MHz) δ 176.1 (Cv), 166.1 (Cad), 164.9 (Cc), 163.7 (Cf), 159.5
(Ce), 145.8 (Cl), 137.0 (Cb), 125.9 (Cm), 122.6 (Ca), 108.5 (Cd), 71.5 (Ch/i/j/p/q/r/s), 71.5
(Ch/i/j/p/q/r/s), 71.4 (Ch/i/j/p/q/r/s), 71.3 (Ch/i/j/p/q/r/s), 71.2 (Ch/i/j/p/q/r/s), 70.8 (Ch/i/j/p/q/r/s), 70.8
(Ch/i/j/p/q/r/s), 70.6 (Ct), 70.4 (Co), 65.1 (Ck), 63.4 (Cae), 61.6 (Cac), 57.0 (Caa), 51.4 (Cn), 42.0
(Cg), 41.0 (Cab), 40.3 (Cu), 36.7 (Cv), 29.8 (Cx/y/z), 29.5 (Cx/y/z), 26.8 (Cx/y/z)",,C=Cc1ccnc(NCCOCCOCc2cn(CCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)n1,000024_Thesis_000032
Benchmark_data_08,"5-((3aS,4S,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)-N-(2-(2-(2-(2-(4-((2-(2-
((4-vinylpyrimidin-2-yl)amino)ethoxy)ethoxy)methyl)-1H-1,2,3-triazol-1-
yl)ethoxy)ethoxy)ethoxy)ethyl)pentanamide",MS,"[M+H]+ required for C31H50N9O7S+ 692.3549, found 692.3698",,C=Cc1ccnc(NCCOCCOCc2cn(CCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)n1,000024_Thesis_000032
Benchmark_data_08,"4-Chloro-N-(2-(2-(prop-2-yn-1-yloxy)ethoxy)ethyl)-1,3,5-triazin-2-amine",Rf,"(SiO2; EtOAc/petroleum ether, 1:1) 0.22",,C#CCOCCOCCNc1ncnc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"4-Chloro-N-(2-(2-(prop-2-yn-1-yloxy)ethoxy)ethyl)-1,3,5-triazin-2-amine",IR,"(neat/cm-1) 3279, 2118, 1587, 1561",,C#CCOCCOCCNc1ncnc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"4-Chloro-N-(2-(2-(prop-2-yn-1-yloxy)ethoxy)ethyl)-1,3,5-triazin-2-amine",1H NMR,"(CDCl3, 400 MHz, mixture of rotamers) δ 8.37 (1H, app d, J = 29.6 Hz, Hb), 6.40 (1H, app d,
J = 73.1 Hz, NH), 4.22 (2H, app dd, J = 2.4, 1.3 Hz, Ha), 3.76 – 3.62 (8H, m, Hd/e/f/g), 2.46 (1H,
app td, J = 2.4, 1.0 Hz, Hj)",,C#CCOCCOCCNc1ncnc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"4-Chloro-N-(2-(2-(prop-2-yn-1-yloxy)ethoxy)ethyl)-1,3,5-triazin-2-amine",13C NMR,"(CDCl3, 101 MHz, mixture of rotamers) δ 170.9 (Ca),
170.1 (Ca), 167.4 (Cb), 166.7 (Cb), 165.7 (Cc), 165.6 (Cc), 79.5 (Cd), 79.5 (Cd), 74.9 (Ce/f/g),
70.5 (Ce/f/g), 70.4 (Ce/f/g), 69.3 (Ce/f/g), 69.3 (Ce/f/g), 69.2 (Ce/f/g), 69.2 (Ce/f/g), 58.6 (Ch), 58.6 (Ch),
41.2 (Cj), 41.0 (Cj)",,C#CCOCCOCCNc1ncnc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"4-Chloro-N-(2-(2-(prop-2-yn-1-yloxy)ethoxy)ethyl)-1,3,5-triazin-2-amine",MS,"(ESI) [M+H]+ required for C10H14
35ClN4O2
+ 257.0800, found
257.0795",,C#CCOCCOCCNc1ncnc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"N-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-4-vinyl-1,3,5-triazin-2-amine",Rf,(SiO2; EtOAc) 0.58,,C#CCOCCOCCNc1ncnc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"N-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-4-vinyl-1,3,5-triazin-2-amine",IR,(neat/cm-1) 1591,,C#CCOCCOCCNc1ncnc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"N-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-4-vinyl-1,3,5-triazin-2-amine",1H NMR,"(CDCl3, 400 MHz, mixture of
rotamers) δ 8.53 (1H, app d, J = 31.0 Hz, Hd), 6.73 – 6.47 (2H, m, Ha
trans, Hb), 6.11 (1H, app d, J = 44.5 Hz, NH), 5.79 (1H, dd, J = 10.3, 2.2 Hz, Ha
cis), 4.22 (2H, d, J = 2.4 Hz, Hj), 3.69 (8H,
ddd, J = 8.6, 6.2, 3.4 Hz, Hf, Hg, Hh, Hi), 2.46 (1H, t, J = 2.4 Hz, Hl)",,C#CCOCCOCCNc1ncnc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"N-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-4-vinyl-1,3,5-triazin-2-amine",13C NMR,"(CDCl3, 101
MHz, mixture of rotamers) δ 170.8 (Cc), 170.5 (Cc), 166.4 (Cd), 166.1 (Cd), 165.4 (Ce), 165.3
(Ce), 136.0 (Cb), 135.6 (Cb), 126.9 (Ca), 79.6 (Ck), 74.9 (Cl), 70.4 (Cg/h/i), 69.7 (Cg/h/i), 69.2
(Cg/h/i), 58.6 (Cj), 40.8 (Cf), 40.6 (Cf)",,C#CCOCCOCCNc1ncnc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"N-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-4-vinyl-1,3,5-triazin-2-amine",MS,"(ESI) [M+H]+ required for C12H17N4O2
+
249.2003, found 249.1345",,C#CCOCCOCCNc1ncnc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,Azide-PEG3-arylsulfate-MMAE,MS,"(ESI) m/z found [M-H+] 1274.0 C58H89N12O18
32S-, required 1273.6",,,000024_Thesis_000032
Benchmark_data_08,"1-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-1H-pyrrole-2,5-dione",Rf,"(SiO2; EtOAc/petroleum ether, 1:1) 0.47",,C#CCOCCOCCN1C(=O)C=CC1=O,000024_Thesis_000032
Benchmark_data_08,"1-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-1H-pyrrole-2,5-dione",IR,(neat/cm-1) 1699,,C#CCOCCOCCN1C(=O)C=CC1=O,000024_Thesis_000032
Benchmark_data_08,"1-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-1H-pyrrole-2,5-dione",1H NMR,"(CDCl3, 400 MHz) δ 6.72 (2H, s, Ha), 4.17 (2H, app d, J = 2.4 Hz, Hg), 3.74 (2H, app td, J = 5.6, 0.9 Hz, Hc), 3.67 – 3.62 (6H, m, Hd, He, Hf), 2.44 (1H, app t, J = 2.4 Hz, Hi)",,C#CCOCCOCCN1C(=O)C=CC1=O,000024_Thesis_000032
Benchmark_data_08,"1-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-1H-pyrrole-2,5-dione",13C NMR,"(CDCl3, 101 MHz) δ 170.7 (Cb), 134.2 (Ca), 79.7 (Ch), 74.6 (Ci), 69.9 (Ce/f), 69.1 (Ce/f), 67.9 (Cd), 58.4 (Cg), 37.1 (Cg)",,C#CCOCCOCCN1C(=O)C=CC1=O,000024_Thesis_000032
Benchmark_data_08,"1-(2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl)-1H-pyrrole-2,5-dione",MS,"(ESI) [M+H]+ required for C11H14NO4+ 224.0918, found 224.1000",,C#CCOCCOCCN1C(=O)C=CC1=O,000024_Thesis_000032
Benchmark_data_08,"14-Azido-N-((S)-1-(((S)-1-((4-(hydroxymethyl)phenyl)amino)-1-oxopropan-2-yl)amino)-
3-methyl-1-oxobutan-2-yl)-3,6,9,12-tetraoxatetradecanamide",Rf,"(SiO2; MeOH/CH2Cl2, 100:5) 0.29",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(CO)cc1,000024_Thesis_000032
Benchmark_data_08,"14-Azido-N-((S)-1-(((S)-1-((4-(hydroxymethyl)phenyl)amino)-1-oxopropan-2-yl)amino)-
3-methyl-1-oxobutan-2-yl)-3,6,9,12-tetraoxatetradecanamide",1H NMR,"(MeOD, 400 MHz) δ 7.59 – 7.51 (2H, m),
7.33 – 7.27 (2H, m), 4.56 (2H, s), 4.48 (1H, q, J = 7.1 Hz), 4.31 (1H, d, J = 7.0 Hz), 4.06 (2H,
s), 3.74 – 3.59 (14H, m), 3.34 (2H, t, J = 4.9 Hz), 2.21 – 2.06 (1H, m, J = 6.8 Hz), 1.44 (3H, d,
J = 7.1 Hz), 0.99 (6H, dd, J = 15.1, 6.8 Hz)",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(CO)cc1,000024_Thesis_000032
Benchmark_data_08,"14-Azido-N-((S)-1-(((S)-1-((4-(hydroxymethyl)phenyl)amino)-1-oxopropan-2-yl)amino)-
3-methyl-1-oxobutan-2-yl)-3,6,9,12-tetraoxatetradecanamide",13C NMR,"(MeOD, 101 MHz) δ 173.0, 172.9,
172.7, 138.8, 138.6, 128.6, 121.1, 72.2, 71.6, 71.6, 71.5, 71.4, 71.1, 71.1, 64.8, 59.4, 51.7, 51.1,
32.4, 19.8, 18.7, 18.0",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(CO)cc1,000024_Thesis_000032
Benchmark_data_08,"14-Azido-N-((S)-1-(((S)-1-((4-(hydroxymethyl)phenyl)amino)-1-oxopropan-2-yl)amino)-
3-methyl-1-oxobutan-2-yl)-3,6,9,12-tetraoxatetradecanamide",MS,"(ESI) [M+H]+ required for C25H41N6O8
+ 553, found 553",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(CO)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)carbamate",Rf,"(SiO2; MeOH/CH2Cl2, 15:85) 0.31",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)NCCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)carbamate",IR,"(neat/cm-1) 3272, 2103, 1690, 1637, 1532",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)NCCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)carbamate",1H NMR,"(CDCl3, 400 MHz) δ 8.67 (1H, s, NH), 7.57 – 7.50 (2H, m, Hs), 7.34 (1H, d, J = 8.1 Hz,
NH), 7.29 (2H, d, J = 8.4 Hz, Ht), 6.95 (1H, d, J = 7.1 Hz, NH), 5.35 (1H, s, NH), 5.03 (2H, s,
Hv), 4.63 (1H, pent, J = 7.1 Hz, Ho), 4.28 (1H, dd, J = 8.1, 6.8 Hz, Hk), 4.13 – 4.00 (2H, m, Hi),
3.78 – 3.58 (14H, m, Hb, Hc, Hd, He, Hf, Hg, Hh), 3.37 (2H, t, J = 5.0 Hz, Ha), 3.28 (2H, q, J =
5.8 Hz, Hx), 2.43 (2H, t, J = 6.0 Hz, Hy), 2.23 (7H, s, Hk, Hz), 1.45 (3H, d, J = 7.1 Hz, Hp), 0.97
(6H, dd, J = 6.8, 3.6 Hz, Hm)",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)NCCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)carbamate",13C NMR,"(CDCl3, 101 MHz) δ 171.6 (Cn), 171.0 (Cj), 170.1
(Cq), 156.6 (Cw), 137.9 (Cr), 132.6 (Cu), 129.1 (Ct), 119.9 (Cs), 71.3 (Cb/c/d/e/f/g/h/i), 70.8
(Cb/c/d/e/f/g/h/i), 70.8 (Cb/c/d/e/f/g/h/i), 70.77 (Cb/c/d/e/f/g/h/i), 70.72 (Cb/c/d/e/f/g/h/i), 70.5 (Cb/c/d/e/f/g/h/i), 70.4
(Cb/c/d/e/f/g/h/i), 70.2 (Cb/c/d/e/f/g/h/i), 66.4 (Cv), 58.9 (Ck), 58.2 (Cy), 50.8 (Ca), 49.8 (Co), 45.2 (Cz),
38.4 (Cx), 30.6 (Cl), 19.5 (Cm), 18.4 (Cm), 17.2 (Cp)",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)NCCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)carbamate",MS,"(ESI) [M+H]+ required for
C30H51N8O9
+ 667.3779, found 667.3786",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)NCCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)(hydroxymethyl)carbamate",Rf,"(SiO2; MeOH/CH2Cl2, 10:90) 0.23",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)N(CO)CCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)(hydroxymethyl)carbamate",IR,"(neat/cm-1) 3292, 2923, 2107, 1651, 1516",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)N(CO)CCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)(hydroxymethyl)carbamate",1H NMR,"(CDCl3, 400 MHz, rotameric) δ 8.78 (1H, d, J = 16.8 Hz, NH), 7.54 (2H, t, J = 7.8 Hz,
Hs), 7.36 (1H, d, J = 8.2 Hz, NH), 7.34 – 7.25 (2H, m, Ht), 7.14 (1H, d, J = 7.3 Hz, NH), 5.11
(2H, d, J = 6.3 Hz, Hv), 4.74 (2H, d, J = 8.9 Hz, Haa), 4.63 (1H, pent, J = 7.1 Hz, Ho), 4.32 (1H,
dd, J = 9.4, 7.0 Hz, Hk), 4.13 – 4.00 (2H, m, Hi), 3.72 – 3.64 (14H, m, Hb, Hc, Hd. He, Hf, Hg,
Hh), 3.49 (2H, ddd, J = 12.0, 7.5, 3.8 Hz, Hx), 3.37 (2H, t, J = 5.0 Hz, Ha), 2.48 – 2.35 (2H, m,
Hy), 2.30 (6H, d, J = 13.6 Hz, Hz), 2.25 – 2.13 (1H, m, Hl), 1.44 (3H, d, J = 7.3 Hz, Hp), 0.97
(6H, dd, J = 6.8, 4.2 Hz, Hm)",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)N(CO)CCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)(hydroxymethyl)carbamate",13C NMR,"(CDCl3, 101 MHz, rotameric) δ 171.5 (Cn), 170.94
(Cj), 170.85 (Cj), 170.3 (Cq), 170.2 (Cq), 155.7 (Cw), 155.6 (Cw), 138.1 (Cr), 137.9 (Cr), 132.5
(Cu), 132.3 (Cu), 129.0 (Ct), 128.9 (Ct), 120.0 (Cs), 119.9 (Cs), 73.3 (Caa), 72.7 (Caa), 71.4
(Cb/c/d/e/f/g/h/i), 71.3(Cb/c/d/e/f/g/h/i), 70.8(Cb/c/d/e/f/g/h/i), 70.7(Cb/c/d/e/f/g/h/i), 70.7(Cb/c/d/e/f/g/h/i),
70.7(Cb/c/d/e/f/g/h/i), 70.5(Cb/c/d/e/f/g/h/i), 70.4(Cb/c/d/e/f/g/h/i), 70.1(Cb/c/d/e/f/g/h/i), 67.1 (Cv), 59.2 (Cy),
58.7 (Ck), 58.4 (Cy), 50.8 (Ca), 49.8 (Co), 47.1 (Cx), 46.6 (Cx), 45.0 (Cz), 44.9 (Cz), 30.7 (Cl),
19.4 (Cm), 18.4 (Cm), 17.3 (Cp)",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)N(CO)CCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,"4-((2S,5S)-20-Azido-5-isopropyl-2-methyl-4,7-dioxo-9,12,15,18-tetraoxa-3,6-
diazaicosanamido)benzyl (2-(dimethylamino)ethyl)(hydroxymethyl)carbamate",MS,"(ESI) [M+H]+ required for C31H53N8O10
+ 697.3879,
found 697.3885",,CC(C)[C@H](NC(=O)COCCOCCOCCOCCN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)N(CO)CCN(C)C)cc1,000024_Thesis_000032
Benchmark_data_08,Azide-discodermolide,MS,"(ESI) [M+H]+ required for C64H106N9O17
+ 1272.7701, found 1272.7720",,,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-dichloropyrimidin-2-yl)amino)butanoate",IR,"(SiO2; EtOAc/petroleum ether, 1:4) 0.38",,CCOC(=O)CCCNc1nc(Cl)cc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-dichloropyrimidin-2-yl)amino)butanoate",1H NMR,"(CDCl3, 700 MHz) δ 6.55 (1H, dd, J =
3.3, 1.8 Hz, Hc), 6.18 (1H, s, NH), 4.11 (2H, app qd, J = 7.2, 2.2 Hz, Hh), 3.47 (2H, q, J = 6.6 Hz, Hd), 2.36 (2H, td, J = 7.3, 2.0 Hz, Hf), 1.93 – 1.88 (2H, m, He), 1.22 (3H, td, J = 7.2, 2.4
Hz, Hi);",,CCOC(=O)CCCNc1nc(Cl)cc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-dichloropyrimidin-2-yl)amino)butanoate",13C NMR,"(CDCl3, 176 MHz) δ 173.2 (Cg), 161.9 (Ca), 108.9 (Cc), 60.6 (Ch), 40.9 (Cd),
31.6 (Cf), 24.6 (Ce), 14.3 (Ci)",,CCOC(=O)CCCNc1nc(Cl)cc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-dichloropyrimidin-2-yl)amino)butanoate",MS,"(ESI) [M+H]+
required for C10H14
35Cl2N3O2
+ 278, found 278",,CCOC(=O)CCCNc1nc(Cl)cc(Cl)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-divinylpyrimidin-2-yl)amino)butanoate",Rf,"(SiO2; EtOAc/petroleum ether, 1:3) 0.35",,C=Cc1cc(C=C)nc(NCCCC(=O)OCC)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-divinylpyrimidin-2-yl)amino)butanoate",IR,"(neat/cm-1) 3295, 1728, 1539",,C=Cc1cc(C=C)nc(NCCCC(=O)OCC)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-divinylpyrimidin-2-yl)amino)butanoate",1H NMR,"(CDCl3, 400 MHz) δ 6.56 (2H, dd, J = 17.4, 10.6 Hz, He
trans), 6.51 (1H, s, Hc), 6.34 (2H, d, J
= 17.3 Hz, Hd), 5.54 (2H, dd, J = 10.6, 1.7 Hz, He
cis), 5.21 (1H, t, J = 6.2 Hz, NH), 4.11 (2H,
q, J = 7.1 Hz, Hj), 3.52 (2H, q, J = 6.6 Hz, Hf), 2.39 (2H, t, J = 7.4 Hz, Hh), 1.94 (2H, app pent,
J = 7.1 Hz, Hg), 1.22 (3H, t, J = 7.1 Hz, Hk)",,C=Cc1cc(C=C)nc(NCCCC(=O)OCC)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-divinylpyrimidin-2-yl)amino)butanoate",13C NMR,"(CDCl3, 101 MHz) δ 173.6 (Ci), 163.8
(Cb), 162.7 (Ca), 136.0 (Cd), 121.4 (Ce), 105.8 (Cc), 60.5 (Cj), 40.8 (Cf), 31.9 (Ch), 25.2 (Cg),
14.3 (Ck)",,C=Cc1cc(C=C)nc(NCCCC(=O)OCC)n1,000024_Thesis_000032
Benchmark_data_08,"Ethyl 4-((4,6-divinylpyrimidin-2-yl)amino)butanoate",MS,"(ESI) [M+H]+ required for C14H20N3O2
+ 262.1550, found 262.1556",,C=Cc1cc(C=C)nc(NCCCC(=O)OCC)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)butanoic acid",Rf,"(SiO2; EtOAc/petroleum ether, )",,C=Cc1cc(C=C)nc(NCCCC(=O)O)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)butanoic acid",IR,"(neat/cm-1) 3273, 2512, 1704, 1567",,C=Cc1cc(C=C)nc(NCCCC(=O)O)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)butanoic acid",1H NMR,"(CDCl3,
400 MHz) δ 6.95 (1H, t, J = 5.9 Hz, NH), 6.61 – 6.47 (3H, m, Hc and Hd), 6.28 (2H, app br d,
J = 13.5 Hz, He
trans), 5.58 (2H, dd, J = 10.7, 1.3 Hz, He
cis), 3.57 (2H, q, J = 6.0 Hz, Hf), 2.46
(2H, t, J = 7.0 Hz, Hi), 2.01 (2H, app pent, J = 6.8 Hz, Hg)",,C=Cc1cc(C=C)nc(NCCCC(=O)O)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)butanoic acid",13C NMR,"(CDCl3, 101 MHz) δ
178.1 (Ci), 163.9 (Cb), 162.1 (Ca), 135.3 (Cd), 122.5 (Ce), 103.8 (Cc), 40.9 (Cf), 32.3 (Ci), 24.9
(Ch); HRMS (ESI) [M–H]– required for C12H14N3O2
– 232.1086, found 232.1091",,C=Cc1cc(C=C)nc(NCCCC(=O)O)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)-N-(2-(2-(prop-2-yn-1-
yloxy)ethoxy)ethyl)butanamide",Rf,(SiO2; EtOAc) 0.25,,C#CCOCCOCCNC(=O)CCCNc1nc(C=C)cc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)-N-(2-(2-(prop-2-yn-1-
yloxy)ethoxy)ethyl)butanamide",IR,"(neat/cm-1) 1637, 1539",,C#CCOCCOCCNC(=O)CCCNc1nc(C=C)cc(C=C)n1,000024_Thesis_000032
Benchmark_data_08,"4-((4,6-Divinylpyrimidin-2-yl)amino)-N-(2-(2-(prop-2-yn-1-
yloxy)ethoxy)ethyl)butanamide",1H NMR,"(MeOD, 400 MHz) δ 6.69 (1H,
d, J = 1.1 Hz, Hc), 6.61 (2H, dd, J = 17.4, 10.7 Hz, Hd), 6.37 (2H, d, J = 17.4 Hz, He
trans), 5.57
(2H, dd, J = 10.6, 1.5 Hz, He
cis), 4.17 (2H, t, J = 1.7 Hz, Hn), 3.65 (2H, dd, J = 5.9, 3.3 Hz, Hm),
3.60 (2H, dd, J = 5.9, 3.5 Hz, Hl), 3.52 (2H, t, J = 5.4 Hz, Hk), 3.47 (2H, t, J = 6.8 Hz, Hf), 3.35
(2H, t, J = 5.5 Hz, Hj), 2.85 (1H, t, J = 1.9 Hz, Hp), 2.29 (2H, t, J = 7.5 Hz, Hh), 1.92 (2H, pent,
J = 7.1 Hz, Hg)",,C#CCOCCOCCNC(=O)CCCNc1nc(C=C)cc(C=C)n1,000024_Thesis_000032
